Epoch: [ 0] Step: [ 120/ 125] time: 767.3786, d_loss: 0.57248062, g_loss: 85.13301086
Epoch: [ 0] Step: [ 121/ 125] time: 773.2453, d_loss: 0.05015041, g_loss: 23.01836205
Epoch: [ 0] Step: [ 122/ 125] time: 779.6376, d_loss: 17.50465584, g_loss: -12.96163940
Epoch: [ 0] Step: [ 123/ 125] time: 786.1209, d_loss: 24.14606476, g_loss: 169.37452698
Epoch: [ 0] Step: [ 124/ 125] time: 792.3844, d_loss: 0.00000000, g_loss: 124.32972717
Epoch: [ 1] Step: [   0/ 125] time: 798.5701, d_loss: 0.00000000, g_loss: 104.23638916
Epoch: [ 1] Step: [   1/ 125] time: 803.9063, d_loss: 0.00000000, g_loss: 101.40533447
Epoch: [ 1] Step: [   2/ 125] time: 809.1888, d_loss: 0.00000000, g_loss: 105.68130493
Epoch: [ 1] Step: [   3/ 125] time: 814.4660, d_loss: 0.00000000, g_loss: 81.53346252
Epoch: [ 1] Step: [   4/ 125] time: 820.1953, d_loss: 1.16778910, g_loss: 13.49772167
Epoch: [ 1] Step: [   5/ 125] time: 825.6201, d_loss: 0.00000000, g_loss: 45.00783920
Epoch: [ 1] Step: [   6/ 125] time: 831.1012, d_loss: 0.00000000, g_loss: 100.10587311
Epoch: [ 1] Step: [   7/ 125] time: 836.5766, d_loss: 0.18631382, g_loss: 80.87845612
Epoch: [ 1] Step: [   8/ 125] time: 841.7910, d_loss: 0.41587210, g_loss: 14.15036392
Epoch: [ 1] Step: [   9/ 125] time: 846.9110, d_loss: 0.00000000, g_loss: 131.92642212
Epoch: [ 1] Step: [  10/ 125] time: 852.5488, d_loss: 0.00000000, g_loss: 30.35499954
Epoch: [ 1] Step: [  11/ 125] time: 857.9125, d_loss: 0.00000000, g_loss: 159.93725586
Epoch: [ 1] Step: [  12/ 125] time: 863.1008, d_loss: 0.00000000, g_loss: 146.03637695
Epoch: [ 1] Step: [  13/ 125] time: 868.3198, d_loss: 0.00000000, g_loss: 43.02837372
Epoch: [ 1] Step: [  14/ 125] time: 873.4473, d_loss: 0.00000000, g_loss: 77.63599396
Epoch: [ 1] Step: [  15/ 125] time: 878.9101, d_loss: 14.29056835, g_loss: -11.59479332
Epoch: [ 1] Step: [  16/ 125] time: 884.0027, d_loss: 17.83837891, g_loss: 132.06556702
Epoch: [ 1] Step: [  17/ 125] time: 889.1035, d_loss: 0.00000000, g_loss: 101.13177490
Epoch: [ 1] Step: [  18/ 125] time: 894.7409, d_loss: 0.00000000, g_loss: 46.50759888
Epoch: [ 1] Step: [  19/ 125] time: 899.7975, d_loss: 0.01009332, g_loss: 17.90787697
Epoch: [ 1] Step: [  20/ 125] time: 905.0454, d_loss: 0.00000000, g_loss: 149.03582764
Epoch: [ 1] Step: [  21/ 125] time: 910.4639, d_loss: 0.00000000, g_loss: 140.42555237
Epoch: [ 1] Step: [  22/ 125] time: 916.0140, d_loss: 36.12820435, g_loss: -32.43963242
Epoch: [ 1] Step: [  23/ 125] time: 921.0737, d_loss: 0.54038608, g_loss: 157.30284119
Epoch: [ 1] Step: [  24/ 125] time: 926.5198, d_loss: 18.82258797, g_loss: 156.39294434
Epoch: [ 1] Step: [  25/ 125] time: 931.7805, d_loss: 10.41934872, g_loss: 33.26304626
Epoch: [ 1] Step: [  26/ 125] time: 937.6036, d_loss: 38.99669266, g_loss: -44.26514053
Epoch: [ 1] Step: [  27/ 125] time: 942.7605, d_loss: 24.41297340, g_loss: -22.80476379
Epoch: [ 1] Step: [  28/ 125] time: 948.1773, d_loss: 23.68487740, g_loss: 42.62255859
Epoch: [ 1] Step: [  29/ 125] time: 953.5713, d_loss: 10.37844849, g_loss: 29.06296158
Epoch: [ 1] Step: [  30/ 125] time: 958.7157, d_loss: 2.67477465, g_loss: 5.63596821
Epoch: [ 1] Step: [  31/ 125] time: 963.6145, d_loss: 0.00000000, g_loss: 32.86960602
Epoch: [ 1] Step: [  32/ 125] time: 969.1090, d_loss: 0.00000000, g_loss: 15.80752945
Epoch: [ 1] Step: [  33/ 125] time: 974.5541, d_loss: 0.00000000, g_loss: 36.64489746
Epoch: [ 1] Step: [  34/ 125] time: 979.7424, d_loss: 0.00000000, g_loss: 51.19299316
Epoch: [ 1] Step: [  35/ 125] time: 984.6830, d_loss: 0.00000000, g_loss: 62.63369751
Epoch: [ 1] Step: [  36/ 125] time: 989.4828, d_loss: 0.00000000, g_loss: 57.35004425
Epoch: [ 1] Step: [  37/ 125] time: 994.7837, d_loss: 0.00000000, g_loss: 54.90426636
Epoch: [ 1] Step: [  38/ 125] time: 1000.0565, d_loss: 0.00000000, g_loss: 56.54035187
Epoch: [ 1] Step: [  39/ 125] time: 1005.4111, d_loss: 0.00000000, g_loss: 50.43839645
Epoch: [ 1] Step: [  40/ 125] time: 1010.6551, d_loss: 0.00000000, g_loss: 47.78527069
Epoch: [ 1] Step: [  41/ 125] time: 1015.8381, d_loss: 0.00000000, g_loss: 42.98402023
Epoch: [ 1] Step: [  42/ 125] time: 1021.0935, d_loss: 0.00000000, g_loss: 40.27931976
Epoch: [ 1] Step: [  43/ 125] time: 1026.5147, d_loss: 0.00000000, g_loss: 35.11389160
Epoch: [ 1] Step: [  44/ 125] time: 1031.6312, d_loss: 0.00000000, g_loss: 31.79004860
Epoch: [ 1] Step: [  45/ 125] time: 1037.0451, d_loss: 0.00000000, g_loss: 26.38607025
Epoch: [ 1] Step: [  46/ 125] time: 1042.1804, d_loss: 0.00142741, g_loss: 20.43220139
Epoch: [ 1] Step: [  47/ 125] time: 1047.3113, d_loss: 0.35056829, g_loss: 9.80544662
Epoch: [ 1] Step: [  48/ 125] time: 1052.6590, d_loss: 31.39346695, g_loss: 0.43689400
Epoch: [ 1] Step: [  49/ 125] time: 1058.0569, d_loss: 7.79248667, g_loss: -7.45544529
Epoch: [ 1] Step: [  50/ 125] time: 1063.5022, d_loss: 20.44508934, g_loss: 73.03201294
Epoch: [ 1] Step: [  51/ 125] time: 1068.8653, d_loss: 8.99733067, g_loss: 65.09661865
Epoch: [ 1] Step: [  52/ 125] time: 1074.1438, d_loss: 0.11466831, g_loss: 36.47072220
Epoch: [ 1] Step: [  53/ 125] time: 1079.5487, d_loss: 4.00214338, g_loss: -3.59242773
Epoch: [ 1] Step: [  54/ 125] time: 1084.6531, d_loss: 0.05754824, g_loss: 49.91942596
Epoch: [ 1] Step: [  55/ 125] time: 1089.9920, d_loss: 1.54693723, g_loss: 53.96636200
Epoch: [ 1] Step: [  56/ 125] time: 1095.3656, d_loss: 0.00000000, g_loss: 42.18006134
Epoch: [ 1] Step: [  57/ 125] time: 1100.3605, d_loss: 0.00358022, g_loss: 19.83940125
Epoch: [ 1] Step: [  58/ 125] time: 1105.5323, d_loss: 0.00000000, g_loss: 49.80515289
Epoch: [ 1] Step: [  59/ 125] time: 1110.6791, d_loss: 0.00000000, g_loss: 61.71498108
Epoch: [ 1] Step: [  60/ 125] time: 1115.7808, d_loss: 0.00000000, g_loss: 64.48326111
Epoch: [ 1] Step: [  61/ 125] time: 1121.4122, d_loss: 0.00000000, g_loss: 68.14334106
Epoch: [ 1] Step: [  62/ 125] time: 1126.7833, d_loss: 0.01689141, g_loss: 68.89907074
Epoch: [ 1] Step: [  63/ 125] time: 1131.7893, d_loss: 0.00000000, g_loss: 67.08181000
Epoch: [ 1] Step: [  64/ 125] time: 1136.7414, d_loss: 0.00000000, g_loss: 64.94632721
Epoch: [ 1] Step: [  65/ 125] time: 1141.9375, d_loss: 0.00000000, g_loss: 60.05307007
Epoch: [ 1] Step: [  66/ 125] time: 1147.0009, d_loss: 0.00000000, g_loss: 59.85235596
Epoch: [ 1] Step: [  67/ 125] time: 1152.2987, d_loss: 0.00000000, g_loss: 59.49906540
Epoch: [ 1] Step: [  68/ 125] time: 1157.1018, d_loss: 23.50163841, g_loss: 55.75897217
Epoch: [ 1] Step: [  69/ 125] time: 1162.2553, d_loss: 0.00000000, g_loss: 56.71734619
Epoch: [ 1] Step: [  70/ 125] time: 1167.1698, d_loss: 0.00000000, g_loss: 54.07298279
Epoch: [ 1] Step: [  71/ 125] time: 1172.7404, d_loss: 0.00000000, g_loss: 54.21102142
Epoch: [ 1] Step: [  72/ 125] time: 1177.6152, d_loss: 0.00000000, g_loss: 52.05784607
Epoch: [ 1] Step: [  73/ 125] time: 1182.7216, d_loss: 0.00000000, g_loss: 51.05967331
Epoch: [ 1] Step: [  74/ 125] time: 1187.7140, d_loss: 0.00000000, g_loss: 47.95508575
Epoch: [ 1] Step: [  75/ 125] time: 1192.8174, d_loss: 0.00000000, g_loss: 48.00850677
Epoch: [ 1] Step: [  76/ 125] time: 1197.5663, d_loss: 0.00000000, g_loss: 45.44493866
Epoch: [ 1] Step: [  77/ 125] time: 1202.7807, d_loss: 0.00000000, g_loss: 45.56465149
Epoch: [ 1] Step: [  78/ 125] time: 1207.9980, d_loss: 0.00000000, g_loss: 44.08186340
Epoch: [ 1] Step: [  79/ 125] time: 1213.3018, d_loss: 0.00000000, g_loss: 40.52606201
Epoch: [ 1] Step: [  80/ 125] time: 1218.6922, d_loss: 0.00000000, g_loss: 40.94523239
Epoch: [ 1] Step: [  81/ 125] time: 1223.5832, d_loss: 0.00000000, g_loss: 39.24766922
Epoch: [ 1] Step: [  82/ 125] time: 1228.6800, d_loss: 0.00000000, g_loss: 36.92102432
Epoch: [ 1] Step: [  83/ 125] time: 1233.7003, d_loss: 0.00000000, g_loss: 38.53015900
Epoch: [ 1] Step: [  84/ 125] time: 1238.8003, d_loss: 0.00000000, g_loss: 36.19466019
Epoch: [ 1] Step: [  85/ 125] time: 1244.0965, d_loss: 0.00000000, g_loss: 35.65824127
Epoch: [ 1] Step: [  86/ 125] time: 1249.4102, d_loss: 0.00000000, g_loss: 33.31267548
Epoch: [ 1] Step: [  87/ 125] time: 1254.6092, d_loss: 0.00000000, g_loss: 31.35013199
Epoch: [ 1] Step: [  88/ 125] time: 1259.8303, d_loss: 0.00000000, g_loss: 27.96714401
Epoch: [ 1] Step: [  89/ 125] time: 1265.0959, d_loss: 0.00000000, g_loss: 28.35229111
Epoch: [ 1] Step: [  90/ 125] time: 1270.2760, d_loss: 0.07175226, g_loss: 27.61710548
Epoch: [ 1] Step: [  91/ 125] time: 1275.5184, d_loss: 0.00000000, g_loss: 24.61533165
Epoch: [ 1] Step: [  92/ 125] time: 1280.7048, d_loss: 0.00000000, g_loss: 22.83412552
Epoch: [ 1] Step: [  93/ 125] time: 1285.9953, d_loss: 0.00000000, g_loss: 21.27227402
